section_id,year,term,prompt_type,comment_text
F2020-ALL,2020,Fall,other,None.
F2020-ALL,2020,Fall,other,n/a
F2020-ALL,2020,Fall,other,"Overall, professor Neves was straight forward with how the course would run and gave us adequate time to learn the material
before the following homework assignments."
F2020-ALL,2020,Fall,other,n/a
F2020-ALL,2020,Fall,other,"This class isn't something I'm interested in but overall I think Romulo overall has a pleasant demeanor and tried his best to help
his students. I appreciate it."
F2020-ALL,2020,Fall,other,N/A
F2020-ALL,2020,Fall,other,"Overall, great experience with Prof Ely's teaching style."
F2020-ALL,2020,Fall,other,Nothing
F2020-ALL,2020,Fall,other,"I think because of the pandemic and remote instruction, it’s really hard to create anything similar to what the course should actually
be like and it makes everything a LOT harder. I also feel like professors are assigning more work in hopes it helps us learn but
honestly it just adds more stress and it becomes harder to keep up especially given the circumstances, seasonal depression, and
the general affect this pandemic has on mental health."
F2020-ALL,2020,Fall,other,n/a
F2020-ALL,2020,Fall,other,"I felt the content and exams were sometimes difficult to follow and unorganized for how it was making up the majority of our course
grade."
F2020-ALL,2020,Fall,other,N/A
F2020-ALL,2020,Fall,other,"This class was conducted better than most of my other classes. Thank you! Have a wonderful break, stay safe"
F2020-ALL,2020,Fall,other,Maybe have smaller assignments in between the major homework’s
F2020-ALL,2020,Fall,other,"Honestly, I had a hard time looking at every single lecture video as they were very long. I mostly relied on recitations and that
seemed good enough. Also, I think some HW questions were tricky and poorly worded."
F2020-ALL,2020,Fall,other,I found that the TAs prepared me best for the biweekly homework assignments.
F2020-ALL,2020,Fall,other,Professor is fair in grading the assignments. TA's really good.
F2020-ALL,2020,Fall,other,none
F2020-ALL,2020,Fall,other,"It was hard for me to go back and study a particular because there were so many lecture videos. The Canvas page was incredibly
disorganized and it made it hard sifting through all the material to get to the lecture videos/problems/etc."
F2020-ALL,2020,Fall,other,I liked the way office hours were set up
F2020-ALL,2020,Fall,other,N/A
F2020-ALL,2020,Fall,other,Great experience 10/10
F2020-ALL,2020,Fall,other,"While watching the lecture videos, I realized that the professor likes to explain more in–depth or go beyond what is needed for us to
know for some of the concepts/topics. I understand that he is doing this to help us understand the topic more, however, sometimes,
I get confused. Therefore, I believe that it would be easier if the professor teaches on just what is needed and get straight to the
point."
F2020-ALL,2020,Fall,other,"I think organizing Canvas in a different manner may be more beneficial to students. For instance, instead of having one module with
all of the lectures in it, I would recommend creating separate modules for each lecture."
F2020-ALL,2020,Fall,other,None
F2020-ALL,2020,Fall,other,"This course and its instructor has a very good model of implementing an open discussion board where students can directly
access the professor for questions and assistance. I think more classes should use such a model."
F2020-ALL,2020,Fall,other,not really
F2020-ALL,2020,Fall,other,noope
F2020-ALL,2020,Fall,other,N/A
F2020-ALL,2020,Fall,other,There were many errors on the exams and that can be confusing.
F2020-ALL,2020,Fall,other,"The content of this course was incredibly challenging and there were multiple lecture videos per topic per week posted that made it
hard to keep up sometimes. I wish this class was face to face it would have made it much easier to understand"
F2020-ALL,2020,Fall,other,–
F2020-ALL,2020,Fall,other,N/A
F2020-ALL,2020,Fall,other,Best professor yet.
F2020-ALL,2020,Fall,other,n.a
F2020-ALL,2020,Fall,other,Overall this course was well taught.
F2020-ALL,2020,Fall,other,Not sure why I need this as an accounting major.
F2020-ALL,2020,Fall,other,n
F2020-ALL,2020,Fall,other,n/a
F2020-ALL,2020,Fall,other,"Please make your lecture videos shorter. They are very detailed and helpful, but still super long. Maybe find a good balance of both."
F2020-ALL,2020,Fall,other,Na
F2020-ALL,2020,Fall,other,Professor Ely has a great attitude and is always very receptive to student questions and concerns
F2020-ALL,2020,Fall,other,N/A
F2020-ALL,2020,Fall,other,Drop lowest hw grade
F2020-ALL,2020,Fall,other,"There were many grammatical/spelling errors in the homework assignments/quizzes which made them more difficult, especially
online when people can't ask questions during class, but that is obviously not the fault of the professor"
F2020-ALL,2020,Fall,other,this course is a waste of time
F2020-ALL,2020,Fall,other,n/a
F2020-ALL,2020,Fall,other,Nothing
F2020-ALL,2020,Fall,other,none
F2020-ALL,2020,Fall,other,The course was taught really well with plenty of sources to enhance learning.
F2020-ALL,2020,Fall,other,N/A
F2020-ALL,2020,Fall,other,Average class and good for getting an intro to operations management
F2020-ALL,2020,Fall,other,na
F2020-ALL,2020,Fall,other,"I agree with dropping the lowest HW grade, as it can help those who did not perform too well on the previous HW. Thanks for a great
class and semester!"
F2020-ALL,2020,Fall,other,no everything was great!
F2020-ALL,2020,Fall,other,"all the materials are listed under their respective week’s module, it would be helpful if they were also listed under the files or pages
tab"
F2020-ALL,2020,Fall,other,N/A
F2020-ALL,2020,Fall,other,n/a
F2020-ALL,2020,Fall,other,N/A
F2020-ALL,2020,Fall,other,none
F2020-ALL,2020,Fall,other,––
F2020-ALL,2020,Fall,other,"Since we have 4 HW and a final exam, it would be very convenient for students if the lowest grade for HW was dropped."
F2020-ALL,2020,Fall,other,"This is not a class that can be taught online, it makes it a lot more difficult to truly understand what is happening"
F2020-ALL,2020,Fall,other,The it would be helpful if the recitation notes were uploaded separate from the video
F2020-ALL,2020,Fall,other,Great job!
F2020-ALL,2020,Fall,other,keep up the great work. TA's were awesome!
F2020-ALL,2020,Fall,other,"I appreciate the fact that Professor Ely reviewed the homework and gave points back according to whether or not the
questions/answers were clear."
F2020-ALL,2020,Fall,other,live lectures please. cant understand sometimes on prerecord and cant ask for a repeat or a backtrack
F2020-ALL,2020,Fall,other,Great teacher even better guy!
F2020-ALL,2020,Fall,other,"I would suggest that content on Canvas be organized into separate modules, instead of one. It was a bit cumbersome to scroll all the way down to access later content. Also, I feel the lecture videos could be shorter and a bit more condense. There were multiple videos (some near 30 min) and I didn't
have the time to view them all because they were all so long."
F2020-ALL,2020,Fall,other,Class was well taught and I learned a lot
F2020-ALL,2020,Fall,other,I really enjoyed this course and found the workload to be very manageable.
F2020-ALL,2020,Fall,other,Drop the lowest homework_
